Name,City,Address,Bedrooms,Price,Rent,Area,Per_Sqft_Price,Furnishing,Type
"2 BHK Flat for Sale in Suryanagar Bansdroni, Kolkata",Kolkata,Suryanagar Bansdroni,2,2300000,,700.0,3286.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Sunflower Garden, Sunflower Garden, East Topsia, Topsia, Kolkata",Kolkata,East Topsia,2,12000000,,900.0,13333.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Deeshari estate, Deeshari estate, Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,3,8500000,,1416.0,6003.0,Semi-Furnished,buy
"2 BHK Flat for Sale in New Garia, Garia, Kolkata",Kolkata,New Garia,2,2200000,,600.0,3667.0,Unfurnished,buy
"2 BHK Flat for Sale in Rash Behari Avenue Connector, Kolkata",Kolkata,Rash Behari Avenue Connector,2,6000000,,650.0,9231.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Sugam Park, Sugam Park, Narendrapur Rajpur Sonarpur, Kolkata",Kolkata,Narendrapur,3,6500000,,1157.0,5618.0,Unfurnished,buy
"2 BHK Flat for Sale in Realtech The Indianaq, Realtech The Indianaq, Bishnupur Rajarhat, Kolkata",Kolkata,Bishnupur Rajarhat,2,2700000,,545.0,4954.0,Unfurnished,buy
"3 BHK Flat for Sale in Bijoygarh, Kolkata",Kolkata,Bijoygarh,3,7000000,,950.0,7368.0,Unfurnished,buy
"3 BHK Flat for Sale in Godrej Seven, Godrej Seven, Joka, Kolkata",Kolkata,Joka,3,7500000,,734.0,10218.0,Unfurnished,buy
"2 BHK Flat for Sale in Baranagar, Kolkata",Kolkata,Baranagar,2,2550000,,606.0,4208.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Nator Park, Kasba, Kolkata",Kolkata,Nator Park,3,11000000,,1349.0,8154.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Siddha Galaxia Phase I, Siddha Galaxia Phase I, Rajarhat, Kolkata",Kolkata,Rajarhat,2,6500000,,654.0,9939.0,Unfurnished,buy
"2 BHK Flat for Sale in Narkeldanga, Kolkata",Kolkata,Narkeldanga,2,3500000,,680.0,5147.0,Unfurnished,buy
"3 BHK Flat for Sale in Haridevpur, Paschim Putiary, Kolkata",Kolkata,Haridevpur,3,3500000,,750.0,4667.0,Furnished,buy
4 BHK House for Sale in Dum Dum Cantonment Kolkata,Kolkata,Dum Dum Cantonment,4,6500000,,1200.0,5417.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Esteem Brooklyn, Esteem Brooklyn, Patuli, Kolkata",Kolkata,Patuli,2,5760000,,784.0,7347.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Pelican Lake View, Pelican Lake View, Nayabad, Kolkata",Kolkata,Nayabad,2,3500000,,819.0,4274.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Aashiana, Aashiana, New Alipore, Kolkata",Kolkata,New Alipore,2,3200000,,512.0,6250.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Barrackpore Trunk Road, Kolkata",Kolkata,Barrackpore Trunk Road,3,4200000,,750.0,5600.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Beleghata, Kolkata",Kolkata,Beleghata,3,19000000,,1305.0,14559.0,Unfurnished,buy
"5 BHK Flat for Sale in Alipore, Kolkata",Kolkata,Alipore,5,32500000,,2500.0,13000.0,Furnished,buy
"2 BHK Flat for Sale in Genuin Diamond Park, Genuin Diamond Park, Joka, Kolkata",Kolkata,Joka,2,3500000,,620.0,5645.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Parnasree Palli, Kolkata",Kolkata,Parnasree,3,4000000,,850.0,4706.0,Unfurnished,buy
"2 BHK Flat for Sale in Khardaha, Kolkata",Kolkata,Khardah,2,2630000,,652.0,4040.0,Unfurnished,buy
"2 BHK Flat for Sale in Shrachi Greenwood Nest, Shrachi Greenwood Nest, Action Area 1, Kolkata",Kolkata,Action Area 1,2,7000000,,724.0,9669.0,Unfurnished,buy
"3 BHK Flat for Sale in Griham Regency, Griham Regency, Prince Anwar Shah Road, Kolkata",Kolkata,Prince Anwar Shah Road,3,16000000,,1016.0,15748.0,Furnished,buy
"3 BHK Flat for Sale in Akshay The Crown, Akshay The Crown, Beleghata, Kolkata",Kolkata,Beleghata,3,14500000,,1000.0,14500.0,Unfurnished,buy
"3 BHK Flat for Sale in Calcutta Greens, Calcutta Greens, Survey Park, Kolkata",Kolkata,Survey Park,3,7600000,,800.0,9500.0,Unfurnished,buy
"3 BHK Flat for Sale in Lake Gardens, Kolkata",Kolkata,Lake Gardens,3,8500000,,1100.0,7727.0,Unfurnished,buy
"3 BHK Flat for Sale in Garia, Kolkata",Kolkata,Garia,3,4000000,,807.0,4957.0,Unfurnished,buy
"3 BHK Flat for Sale in Sector 3 Salt Lake City, Kolkata",Kolkata,Sector 3 Salt Lake City,3,12500000,,1200.0,10417.0,Furnished,buy
"2 BHK Flat for Sale in ATK Wood Winds, ATK Wood Winds, New Town, Kolkata",Kolkata,New Town,2,6200000,,781.0,7939.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Ujjwainee, Ujjwainee, Nagerbazar, Kolkata",Kolkata,Nagerbazar,2,4750000,,732.0,6489.0,Unfurnished,buy
"2 BHK Flat for Sale in Behala Chowrasta, Kolkata",Kolkata,Behala Chowrasta,2,2600000,,604.0,4305.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Kalindi Housing Estate, Kolkata",Kolkata,Kalindi Housing Estate,2,3950000,,612.0,6454.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Santoshpur Avenue, Kolkata",Kolkata,Santoshpur Avenue,2,3800000,,670.0,5672.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Beleghata, Kolkata",Kolkata,Beleghata,3,10000000,,1080.0,9259.0,Furnished,buy
"2 BHK Flat for Sale in Behala Chowrasta, Kolkata",Kolkata,Behala Chowrasta,2,2450000,,530.0,4623.0,Unfurnished,buy
"3 BHK Flat for Sale in PS The Soul, PS The Soul, Rajarhat, Kolkata",Kolkata,Rajarhat,3,12000000,,928.0,12931.0,Unfurnished,buy
"2 BHK Flat for Sale in Garia, Kolkata",Kolkata,Garia,2,3200000,,800.0,4000.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,2,4300000,,780.0,5513.0,Furnished,buy
"2 BHK Flat for Sale in Dum Dum Cantonment, Kolkata",Kolkata,Dum Dum Cantonment,2,4700000,,680.0,6912.0,Furnished,buy
"3 BHK Flat for Sale in Omskylark, Omskylark, Paikpara, Kolkata",Kolkata,Paikpara,3,16000000,,1293.0,12374.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Calcutta Greens, Calcutta Greens, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,2,3500000,,510.0,6863.0,Unfurnished,buy
"2 BHK Flat for Sale in Silver Spring Apartments, Silver Spring Apartments, Dhapa, Kolkata",Kolkata,Dhapa,2,20000000,,1400.0,14286.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Ideal Aquaview, Ideal Aquaview, Sector 5 Salt Lake City, Kolkata",Kolkata,Sector 5 Salt Lake City,2,9000000,,687.0,13100.0,Unfurnished,buy
"3 BHK Flat for Sale in Jeet Sunshine, Jeet Sunshine, Daspara Mukundapur, Kolkata",Kolkata,Daspara,3,7500000,,980.0,7653.0,Furnished,buy
"3 BHK Flat for Sale in Shapoorji Pallonji Shukhobrishti Spriha Phase 6 And 7, Shapoorji Pallonji Shukhobrishti Spriha Phase 6 And 7, New Town, Kolkata",Kolkata,New Town,3,6000000,,680.0,8824.0,Unfurnished,buy
"4 BHK Flat for Sale in J C INIA, J C INIA, Topsia, Kolkata",Kolkata,Topsia,4,150000000,,4000.0,37500.0,Furnished,buy
"3 BHK Villa for Sale in Sanjeeva Town Bungalows, Action Area 1 Kolkata",Kolkata,Action Area 1,3,30000000,,1967.0,15252.0,Furnished,buy
"2 BHK Flat for Sale in Durga Nagar, Kolkata",Kolkata,Durga Nagar,2,5000000,,820.0,6098.0,Unfurnished,buy
"5 BHK Flat for Sale in Greenwood Sonata, Greenwood Sonata, New Town, Kolkata",Kolkata,New Town,5,34000000,,2200.0,15455.0,Furnished,buy
"2 BHK Flat for Sale in Bansdroni, Kolkata",Kolkata,Bansdroni,2,3900000,,750.0,5200.0,Unfurnished,buy
"1 BHK Flat for Sale in Kabardanga, Kolkata",Kolkata,Kabardanga,1,2100000,,485.0,4330.0,Unfurnished,buy
"3 BHK Flat for Sale in Joka, Kolkata",Kolkata,Joka,3,5500000,,1114.0,4937.0,Unfurnished,buy
"1 BHK Flat for Sale in New Garia, Garia, Kolkata",Kolkata,New Garia,1,1800000,,550.0,3273.0,Semi-Furnished,buy
"2 BHK Flat for Sale in City High, City High, Tollygunge, Kolkata",Kolkata,Tollygunge,2,8500000,,1120.0,7589.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Meena Garden, Meena Garden, Rajarhat, Kolkata",Kolkata,Rajarhat,3,8000000,,1320.0,6061.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Tribeni, Kolkata",Kolkata,Tribeni,2,1800000,,900.0,2000.0,Unfurnished,buy
6 BHK House for Sale in Sinthee Kolkata,Kolkata,Sinthi,6,44100000,,4805.0,9196.0,Semi-Furnished,buy
"3 BHK Flat for Sale in New Alipore, Kolkata",Kolkata,New Alipore,3,9500000,,1200.0,7917.0,Semi-Furnished,buy
2 BHK House for Sale in Salt Lake City Kolkata,Kolkata,Salt Lake City,2,35000000,,1000.0,35000.0,Semi-Furnished,buy
"3 BHK Flat for Sale in New Town, Kolkata",Kolkata,New Town,3,19800000,,1924.0,10291.0,Furnished,buy
"3 BHK Flat for Sale in Falta, Kolkata",Kolkata,Falta,3,4000000,,900.0,4444.0,Unfurnished,buy
"2 BHK Flat for Sale in Batanagar, Kolkata",Kolkata,Batanagar,2,2500000,,720.0,3472.0,Unfurnished,buy
"2 BHK Flat for Sale in The Oval, The Oval, Hazra, Kalighat, Kolkata",Kolkata,Hazra,2,6000000,,1150.0,5217.0,Unfurnished,buy
"3 BHK Flat for Sale in Silver Spring Apartments, Silver Spring Apartments, Tangra, Kolkata",Kolkata,Tangra,3,17000000,,1764.0,9637.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Kalyan Nagar Rahara, Kolkata",Kolkata,Kalyan Nagar,1,1300000,,483.0,2692.0,Unfurnished,buy
2 BHK Flat for Sale in Kolkata,Kolkata,Champadali More,2,4500000,,900.0,5000.0,Unfurnished,buy
"5 BHK Flat for Sale in Shakespeare Sarani, Kolkata",Kolkata,Shakespeare Sarani Road,5,165000000,,5800.0,28448.0,Unfurnished,buy
"2 BHK Flat for Sale in Bansdroni, Kolkata",Kolkata,Bansdroni,2,3000000,,700.0,4286.0,Unfurnished,buy
"2 BHK Flat for Sale in Joka, Kolkata",Kolkata,Joka,2,4200000,,840.0,5000.0,Unfurnished,buy
2 BHK Flat for Sale in Kolkata,Kolkata,Mohitkali Complex,2,4000000,,1000.0,4000.0,Unfurnished,buy
6 BHK House for Sale in Nayabad Kolkata,Kolkata,Nayabad,6,16500000,,3429.0,4811.0,Unfurnished,buy
"2 BHK Flat for Sale in New Town, Kolkata",Kolkata,New Town,2,3000000,,800.0,3750.0,Unfurnished,buy
"2 BHK Flat for Sale in Behala, Kolkata",Kolkata,Behala,2,3200000,,780.0,4103.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Patuli, Kolkata",Kolkata,Patuli,2,3000000,,650.0,4615.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Fartabad, Garia, Kolkata",Kolkata,Fartabad,2,3300000,,580.0,5690.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Shriram Sunshine One, Shriram Sunshine One, Uttarpara Chinsurah, Kolkata",Kolkata,Uttarpara,2,3000000,,630.0,4762.0,Unfurnished,buy
"3 BHK Flat for Sale in Netaji Nagar, Kolkata",Kolkata,Netaji Nagar,3,12500000,,1425.0,8772.0,Unfurnished,buy
"3 BHK Flat for Sale in BG La Convent, BG La Convent, Entally, Kolkata",Kolkata,Entally,3,22000000,,1592.0,13819.0,Unfurnished,buy
"2 BHK Flat for Sale in Garia, Kolkata",Kolkata,Garia,2,4500000,,870.0,5172.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Howrah, Kolkata",Kolkata,Howrah,2,2000000,,525.0,3810.0,Unfurnished,buy
"2 BHK Flat for Sale in Samarpally, Kolkata",Kolkata,Samarpally,2,3000000,,870.0,3448.0,Unfurnished,buy
"2 BHK Flat for Sale in Barrackpore, Kolkata",Kolkata,Barrackpore,2,2160000,,620.0,3484.0,Unfurnished,buy
"3 BHK Flat for Sale in Ballygunge, Kolkata",Kolkata,Ballygunge,3,12500000,,890.0,14045.0,Unfurnished,buy
"4 BHK Flat for Sale in Sreebhumi, Kolkata",Kolkata,Lake Town,4,15300000,,2048.0,7500.0,Unfurnished,buy
2 BHK Villa for Sale in Rajarhat Main Road Kolkata,Kolkata,Rajarhat Main Road,2,20000000,,1000.0,20000.0,Furnished,buy
"2 BHK Flat for Sale in Chandannagar, Hooghly-Chinsurah, Kolkata",Kolkata,Chandannagar,2,3000000,,600.0,5000.0,Unfurnished,buy
2 BHK Flat for Sale in Kolkata,Kolkata,asirbad,2,4200000,,800.0,5250.0,Unfurnished,buy
"3 BHK Flat for Sale in New Alipore, Kolkata",Kolkata,New Alipore,3,10000000,,2800.0,3571.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Regent Estate, Bijoygarh, Kolkata",Kolkata,Regent Estate,3,4600000,,930.0,4946.0,Semi-Furnished,buy
4 BHK House for Sale in Belghoria Kolkata,Kolkata,Belghoria,4,7500000,,1600.0,4688.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Baguiati, Kolkata",Kolkata,Baguiati,3,4000000,,850.0,4706.0,Semi-Furnished,buy
4 BHK House for Sale in New Alipore Kolkata,Kolkata,New Alipore,4,15000000,,1800.0,8333.0,Furnished,buy
"2 BHK Flat for Sale in Realtech Rajotto, Realtech Rajotto, Rajarhat, Kolkata",Kolkata,Rajarhat,2,4000000,,409.0,9780.0,Semi-Furnished,buy
"1 BHK Flat for Sale in CMDA Nagar, CMDA Nagar, Barrackpore, Kolkata",Kolkata,Barrackpore,1,1100000,,375.0,2933.0,Unfurnished,buy
"1 BHK Flat for Sale in Birati, Kolkata",Kolkata,Birati,1,1850000,,425.0,4353.0,Unfurnished,buy
"2 BHK Flat for Sale in Madhyamgram, Kolkata",Kolkata,Madhyamgram,2,6300000,,1387.0,4542.0,Furnished,buy
"2 BHK Flat for Sale in Orbit City, Orbit City, Jadavpur, Kolkata",Kolkata,Jadavpur,2,8600000,,950.0,9053.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Greenfield Elegance, Greenfield Elegance, New Town, Kolkata",Kolkata,New Town,2,6500000,,774.0,8398.0,Unfurnished,buy
"2 BHK Flat for Sale in Singhi Regency, Singhi Regency, Gariahat, Kolkata",Kolkata,Gariahat,2,18500000,,1675.0,11045.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Kaikhali Boinchberia, Kolkata",Kolkata,Kaikhali Boinchberia,3,5650000,,1250.0,4520.0,Unfurnished,buy
"1 BHK Flat for Sale in Baruipur P, Kolkata",Kolkata,Baruipur P,1,1220000,,363.0,3363.0,Unfurnished,buy
"4 BHK Flat for Sale in Siddha Sky, Siddha Sky, Chingrighata, Kolkata",Kolkata,Chingrighata,4,40000000,,1800.0,22222.0,Unfurnished,buy
"3 BHK Flat for Sale in Rameswara Riverview, Rameswara Riverview, Barrackpore, Kolkata",Kolkata,Barrackpore,3,6600000,,975.0,6769.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Madurdaha, Hussainpur, Kolkata",Kolkata,Madurdaha,3,7500000,,1028.0,7296.0,Semi-Furnished,buy
"4 BHK Flat for Sale in Natural City Laketown, Natural City Laketown, Lake Town, Kolkata",Kolkata,Lake Town,4,15000000,,1825.0,8219.0,Unfurnished,buy
"2 BHK Flat for Sale in Baghajatin Road, Kolkata",Kolkata,Baghajatin Road,2,4200000,,710.0,5915.0,Unfurnished,buy
"3 BHK Flat for Sale in Baguiati, Kolkata",Kolkata,Baguiati,3,13000000,,1600.0,8125.0,Furnished,buy
"2 BHK Flat for Sale in Belaghata, Belaghata, Phool Bagan Kankurgachi, Kolkata",Kolkata,Phool Bagan,2,3500000,,400.0,8750.0,Unfurnished,buy
"3 BHK Flat for Sale in Seal Lane Tangra, Kolkata",Kolkata,Seal Lane,3,32100000,,1882.0,17056.0,Furnished,buy
"2 BHK Flat for Sale in Netaji Subhash Chandra Bose Road, Kolkata",Kolkata,Netaji Subhash Chandra Bose Road,2,5000000,,850.0,5882.0,Semi-Furnished,buy
2 BHK House for Sale in North 24 Parganas Kolkata,Kolkata,Prafullanagar,2,5000000,,1200.0,4167.0,Unfurnished,buy
"5 BHK Flat for Sale in Chinar Park, Rajarhat, Kolkata",Kolkata,Chinar Park,5,22900000,,1658.0,13812.0,Furnished,buy
"2 BHK Flat for Sale in Tollygunge, Kolkata",Kolkata,Tollygunge,2,2500000,,580.0,4310.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Sumi Apartment, Sumi Apartment, Nagerbazar, Kolkata",Kolkata,Nagerbazar,1,1200000,,330.0,3636.0,Unfurnished,buy
"3 BHK Flat for Sale in Siddha Happyville, Siddha Happyville, Rajarhat, Kolkata",Kolkata,Rajarhat,3,9800000,,1263.0,7759.0,Unfurnished,buy
"2 BHK Flat for Sale in Nainan Para Baranagar, Kolkata",Kolkata,Nainan Para,2,4800000,,800.0,6000.0,Semi-Furnished,buy
"4 BHK Flat for Sale in Lake Range, Kolkata",Kolkata,Lake Range,4,43000000,,2600.0,16538.0,Unfurnished,buy
"2 BHK Flat for Sale in Jadavpur, Kolkata",Kolkata,Jadavpur,2,5800000,,700.0,8286.0,Semi-Furnished,buy
5 BHK House for Sale in Barasat Kolkata,Kolkata,Barasat,5,9500000,,1000.0,9500.0,Unfurnished,buy
"2 BHK Flat for Sale in Rahara, Kolkata",Kolkata,Rahara,2,2080000,,715.0,2909.0,Unfurnished,buy
"3 BHK Flat for Sale in Mandirtala Shibpur, Kolkata",Kolkata,Mandirtala,3,7500000,,1380.0,5435.0,Unfurnished,buy
"4 BHK Flat for Sale in Phool Bagan Kankurgachi, Kolkata",Kolkata,Phool Bagan,4,13000000,,1440.0,9028.0,Semi-Furnished,buy
"4 BHK Flat for Sale in PS VYOM, PS VYOM, New Alipore, Kolkata",Kolkata,New Alipore,4,43000000,,2652.0,16214.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Eden Tolly Lakeside, Eden Tolly Lakeside, Kabardanga, Kolkata",Kolkata,Kabardanga,2,4000000,,730.0,5479.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Ichapur Howrah, Kolkata",Kolkata,Ichapur Howrah,2,3000000,,750.0,4000.0,Unfurnished,buy
2 BHK Flat for Sale in Kolkata,Kolkata,Kashba new bullygunge,2,2900000,,565.0,5133.0,Unfurnished,buy
"1 BHK Flat for Sale in Akashdeep, Akashdeep, Barrackpore, Kolkata",Kolkata,Barrackpore,1,2800000,,633.0,4423.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Baghajatin Colony, Kolkata",Kolkata,Baghajatin,1,2200000,,490.0,4490.0,Semi-Furnished,buy
4 BHK House for Sale in Naihati Station Road Kolkata,Kolkata,Naihati Station Road,4,11800000,,4100.0,2878.0,Unfurnished,buy
"3 BHK Flat for Sale in Bengal Peerless Avidipta Phase 2, Bengal Peerless Avidipta Phase 2, Mukundapur, Kolkata",Kolkata,Mukundapur,3,29000000,,1677.0,17293.0,Unfurnished,buy
"3 BHK Flat for Sale in Eden Tolly Lakeside II, Eden Tolly Lakeside II, Tollygunge, Kolkata",Kolkata,Tollygunge,3,6800000,,1000.0,6800.0,Unfurnished,buy
"2 BHK Flat for Sale in Mereit Enclave, Mereit Enclave, Durga Nagar, Kolkata",Kolkata,Durga Nagar,2,4200000,,935.0,4491.0,Unfurnished,buy
"3 BHK Flat for Sale in Fort Terrazzo, Fort Terrazzo, Dover Lane, Kolkata",Kolkata,Dover Lane,3,23000000,,1468.0,15668.0,Semi-Furnished,buy
4 BHK House for Sale in Habra Kolkata,Kolkata,Habra,4,6500000,,3.0,3010.0,Unfurnished,buy
"2 BHK Flat for Sale in Ishan 76 New Santoshpur, Ishan 76 New Santoshpur, Santoshpur, Kolkata",Kolkata,Santoshpur,2,4000000,,670.0,5970.0,Unfurnished,buy
"1 BHK Flat for Sale in Eden Meghbalika, Eden Meghbalika, Baruipur, Kolkata",Kolkata,Baruipur,1,2200000,,411.0,5352.0,Unfurnished,buy
"2 BHK Flat for Sale in Mahamaya Apartment, Mahamaya Apartment, Garia, Kolkata",Kolkata,Garia,2,3150000,,755.0,4172.0,Furnished,buy
"3 BHK Flat for Sale in Magnolia Sports City, Magnolia Sports City, Barrackpore, Kolkata",Kolkata,Barrackpore,3,4000000,,1065.0,3756.0,Unfurnished,buy
"3 BHK Flat for Sale in Southern Avenue, Kolkata",Kolkata,Southern Avenue,3,34500000,,2930.0,11775.0,Furnished,buy
"3 BHK Flat for Sale in Madurdaha Main Road, Kolkata",Kolkata,Madurdaha Main Road,3,4300000,,600.0,7167.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Merlin X, Merlin X, Tangra, Kolkata",Kolkata,Tangra,3,21000000,,1378.0,15239.0,Unfurnished,buy
"2 BHK Flat for Sale in Gariahat, Kolkata",Kolkata,Gariahat,2,6200000,,550.0,11273.0,Unfurnished,buy
"4 BHK Flat for Sale in PS The Soul, PS The Soul, Rajarhat, Kolkata",Kolkata,Rajarhat,4,15000000,,1329.0,11287.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Rampur, Kolkata",Kolkata,Rampur,2,4000000,,1038.0,3854.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Carry Road, Kolkata",Kolkata,Carry Road,2,2700000,,716.0,3771.0,Semi-Furnished,buy
"1 BHK Flat for Sale in Gems City, Gems City, Joka, Kolkata",Kolkata,Joka,1,2600000,,412.0,6311.0,Unfurnished,buy
"3 BHK Villa for Sale in Srijan Botanica, Eastern Metropolitan Bypass Kolkata",Kolkata,EM Bypass,3,22000000,,1516.0,14512.0,Unfurnished,buy
"2 BHK Flat for Sale in Bansdroni, Kolkata",Kolkata,Bansdroni,2,3000000,,725.0,4138.0,Unfurnished,buy
"2 BHK Flat for Sale in Peerless Nagar, Peerless Nagar, Sodepur, Kolkata",Kolkata,Sodepur,2,2900000,,660.0,4394.0,Unfurnished,buy
"2 BHK Flat for Sale in Madhyamgram, Kolkata",Kolkata,Madhyamgram,2,3000000,,752.0,3989.0,Unfurnished,buy
"2 BHK Flat for Sale in Umakanta Sen Lane, Kolkata",Kolkata,Umakanta Sen Lane,2,6000000,,850.0,7059.0,Semi-Furnished,buy
"3 BHK Villa for Sale in Lake Life, Joka Kolkata",Kolkata,Joka,3,8500000,,1224.0,6944.0,Unfurnished,buy
"2 BHK Flat for Sale in Golpark South Dumdum, Kolkata",Kolkata,Golpark South Dumdum,2,5500000,,800.0,6875.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Panchasayar, Garia, Kolkata",Kolkata,Panchasayar,3,8050000,,1000.0,8050.0,Unfurnished,buy
5 BHK House for Sale in Tollygunge Kolkata,Kolkata,Tollygunge,5,10600000,,1800.0,5888.0,Unfurnished,buy
"2 BHK Flat for Sale in Greenfield City Classic Premium, Greenfield City Classic Premium, Behala, Kolkata",Kolkata,Behala,2,4700000,,640.0,7344.0,Unfurnished,buy
"2 BHK Flat for Sale in Vinayak Apartment, Vinayak Apartment, Chandannagar, Hooghly-Chinsurah, Kolkata",Kolkata,Chandannagar,2,3220000,,750.0,4293.0,Unfurnished,buy
"3 BHK Flat for Sale in Jodhpur Park, Kolkata",Kolkata,Jodhpur Park,3,12000000,,1100.0,10909.0,Unfurnished,buy
"3 BHK Flat for Sale in New Alipore, Kolkata",Kolkata,New Alipore,3,10000000,,1050.0,9524.0,Furnished,buy
6 BHK Villa for Sale in Salt Lake City Kolkata,Kolkata,Salt Lake City,6,21000000,,2000.0,10500.0,Unfurnished,buy
3 BHK Flat for Sale in Kolkata,Kolkata,BT Road,3,8000000,,750.0,10667.0,Unfurnished,buy
"3 BHK Flat for Sale in Aishwarya Apartment, Aishwarya Apartment, Ballygunge, Kolkata",Kolkata,Ballygunge,3,38000000,,1530.0,24837.0,Unfurnished,buy
"2 BHK Flat for Sale in Jodhpur Park, Kolkata",Kolkata,Jodhpur Park,2,11200000,,1150.0,9800.0,Semi-Furnished,buy
"3 BHK Flat for Sale in New Town, Kolkata",Kolkata,New Town,3,3800000,,800.0,4750.0,Furnished,buy
"4 BHK Flat for Sale in Upohar The Condoville, Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,4,35000000,,3620.0,9669.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Madurdaha Main Road, Kolkata",Kolkata,Madurdaha Main Road,3,11700000,,1343.0,8768.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Gopalpur, Kolkata",Kolkata,Gopalpur,2,4870000,,681.0,7144.0,Unfurnished,buy
"3 BHK Flat for Sale in Bansdroni, Kolkata",Kolkata,Bansdroni,3,3310000,,945.0,3500.0,Unfurnished,buy
"3 BHK Flat for Sale in Rash Behari Avenue, Kolkata",Kolkata,Rash Behari Avenue,3,11000000,,1000.0,11000.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Riddhi Siddhi Garden , Riddhi Siddhi Garden, Diamond Park, Joka, Kolkata",Kolkata,Diamond Park,3,5300000,,966.0,5487.0,Unfurnished,buy
"2 BHK Flat for Sale in Siddha Sky, Siddha Sky, Eastern Metropolitan Bypass, Kolkata",Kolkata,EM Bypass,2,15000000,,1400.0,10714.0,Unfurnished,buy
"3 BHK Flat for Sale in Purbalok, Mukundapur, Kolkata",Kolkata,Purbalok,3,9000000,,1300.0,6923.0,Semi-Furnished,buy
"3 BHK Flat for Sale in Shapoorji Pallonji Bengal Shapoorji Shukhobristhi, Shapoorji Pallonji Bengal Shapoorji Shukhobristhi, Action Area 3, Kolkata",Kolkata,Action Area 3,3,5530000,,690.0,8014.0,Unfurnished,buy
"3 BHK Flat for Sale in Godrej Seven, Godrej Seven, Joka, Kolkata",Kolkata,Joka,3,8000000,,1356.0,5900.0,Unfurnished,buy
"3 BHK Flat for Sale in Avinandan, Avinandan, Kalikapur Haltu, Kolkata",Kolkata,Kalikapur,3,7000000,,1084.0,6458.0,Semi-Furnished,buy
2 BHK Villa for Sale in Raichauk Kolkata,Kolkata,Raichauk,2,4900000,,1400.0,3500.0,Furnished,buy
"3 BHK Flat for Sale in Action Area 1C, Kolkata",Kolkata,Action Area 1C,3,9600000,,970.0,9897.0,Furnished,buy
"3 BHK Flat for Sale in Mani Casa, Mani Casa, New Town, Kolkata",Kolkata,New Town,3,18000000,,1558.0,11553.0,Unfurnished,buy
"3 BHK Flat for Sale in Concord, Concord, Purna Das Road, Kolkata",Kolkata,Purna Das Road,3,23000000,,1500.0,15333.0,Unfurnished,buy
"2 BHK Flat for Sale in Sodepur, Kolkata",Kolkata,Sodepur,2,2490000,,827.0,3011.0,Semi-Furnished,buy
"2 BHK Flat for Sale in Santoshpur, Kolkata",Kolkata,Santoshpur,2,7000000,,970.0,7216.0,Unfurnished,buy
