Name,Address,Bedrooms,Price,Rent,Area,Furnishing,Type,Match_Type,Price_Per_Sqft,Rent_Per_Sqft
"Genuin Diamond Park, Genuin Diamond Park, Joka, Kolkata",joka,2,3500000,23000,620.0,Semi-Furnished,buy,exact_match,5645.16,37.1
"Parnasree Palli, Kolkata",parnasree,3,4000000,21250,850.0,Unfurnished,buy,address_only,4705.88,25.0
"Khardaha, Kolkata",khardah,2,2630000,8841,652.0,Unfurnished,buy,address_only,4033.74,13.56
"Shrachi Greenwood Nest, Shrachi Greenwood Nest, Action Area 1, Kolkata",action area 1,2,7000000,40000,724.0,Unfurnished,buy,exact_match,9668.51,55.25
"Griham Regency, Griham Regency, Prince Anwar Shah Road, Kolkata",prince anwar shah road,3,16000000,52439,1016.0,Furnished,buy,address_bedroom,15748.03,51.61
"Akshay The Crown, Akshay The Crown, Beleghata, Kolkata",beleghata,3,14500000,45000,1000.0,Unfurnished,buy,exact_match,14500.0,45.0
"Calcutta Greens, Calcutta Greens, Survey Park, Kolkata",survey park,3,7600000,20804,800.0,Unfurnished,buy,address_only,9500.0,26.0
"Lake Gardens, Kolkata",lake gardens,3,8500000,42000,1100.0,Unfurnished,buy,exact_match,7727.27,38.18
"Garia, Kolkata",garia,3,4000000,17576,807.0,Unfurnished,buy,address_bedroom,4956.63,21.78
"Sector 3 Salt Lake City, Kolkata",sector 3 salt lake city,3,12500000,42000,1200.0,Furnished,buy,exact_match,10416.67,35.0
"ATK Wood Winds, ATK Wood Winds, New Town, Kolkata",new town,2,6200000,14500,781.0,Semi-Furnished,buy,exact_match,7938.54,18.57
"Ujjwainee, Ujjwainee, Nagerbazar, Kolkata",nagerbazar,2,4750000,12200,732.0,Unfurnished,buy,address_bedroom,6489.07,16.67
"Behala Chowrasta, Kolkata",behala chowrasta,2,2600000,11350,604.0,Semi-Furnished,buy,address_bedroom,4304.64,18.79
"Kalindi Housing Estate, Kolkata",kalindi housing estate,2,3950000,16112,612.0,Semi-Furnished,buy,address_bedroom,6454.25,26.33
"Santoshpur Avenue, Kolkata",santoshpur avenue,2,3800000,14357,670.0,Semi-Furnished,buy,bedroom_only,5671.64,21.43
"Beleghata, Kolkata",beleghata,3,10000000,45000,1080.0,Furnished,buy,exact_match,9259.26,41.67
"Behala Chowrasta, Kolkata",behala chowrasta,2,2450000,9960,530.0,Unfurnished,buy,address_bedroom,4622.64,18.79
"PS The Soul, PS The Soul, Rajarhat, Kolkata",rajarhat,3,12000000,21000,928.0,Unfurnished,buy,exact_match,12931.03,22.63
"Garia, Kolkata",garia,2,3200000,21000,800.0,Semi-Furnished,buy,exact_match,4000.0,26.25
"Chinar Park, Rajarhat, Kolkata",chinar park,2,4300000,18500,780.0,Furnished,buy,exact_match,5512.82,23.72
"Dum Dum Cantonment, Kolkata",dum dum cantonment,2,4700000,15000,680.0,Furnished,buy,exact_match,6911.76,22.06
"Omskylark, Omskylark, Paikpara, Kolkata",paikpara,3,16000000,30121,1293.0,Semi-Furnished,buy,address_only,12374.32,23.3
"Calcutta Greens, Calcutta Greens, Eastern Metropolitan Bypass, Kolkata",em bypass,2,3500000,17755,510.0,Unfurnished,buy,address_bedroom,6862.75,34.81
"Silver Spring Apartments, Silver Spring Apartments, Dhapa, Kolkata",dhapa,2,20000000,30000,1400.0,Semi-Furnished,buy,bedroom_only,14285.71,21.43
"Ideal Aquaview, Ideal Aquaview, Sector 5 Salt Lake City, Kolkata",sector 5 salt lake city,2,9000000,32766,687.0,Unfurnished,buy,address_only,13100.44,47.69
"Jeet Sunshine, Jeet Sunshine, Daspara Mukundapur, Kolkata",daspara,3,7500000,23333,980.0,Furnished,buy,bedroom_only,7653.06,23.81
"Shapoorji Pallonji Shukhobrishti Spriha Phase 6 And 7, Shapoorji Pallonji Shukhobrishti Spriha Phase 6 And 7, New Town, Kolkata",new town,3,6000000,55000,680.0,Unfurnished,buy,exact_match,8823.53,80.88
"J C INIA, J C INIA, Topsia, Kolkata",topsia,4,150000000,82035,4000.0,Furnished,buy,address_only,37500.0,20.51
"3 BHK Villa for Sale in Sanjeeva Town Bungalows, Action Area 1 Kolkata",action area 1,3,30000000,35441,1967.0,Furnished,buy,address_bedroom,15251.65,18.02
"Durga Nagar, Kolkata",durga nagar,2,5000000,8200,820.0,Unfurnished,buy,address_only,6097.56,10.0
"Greenwood Sonata, Greenwood Sonata, New Town, Kolkata",new town,5,34000000,58814,2200.0,Furnished,buy,address_only,15454.55,26.73
"Bansdroni, Kolkata",bansdroni,2,3900000,15000,750.0,Unfurnished,buy,exact_match,5200.0,20.0
"Kabardanga, Kolkata",kabardanga,1,2100000,13831,485.0,Unfurnished,buy,address_only,4329.9,28.52
"Joka, Kolkata",joka,3,5500000,17000,1114.0,Unfurnished,buy,exact_match,4937.16,15.26
"New Garia, Garia, Kolkata",new garia,1,1800000,9886,550.0,Semi-Furnished,buy,address_only,3272.73,17.97
"City High, City High, Tollygunge, Kolkata",tollygunge,2,8500000,25326,1120.0,Semi-Furnished,buy,address_bedroom,7589.29,22.61
"Meena Garden, Meena Garden, Rajarhat, Kolkata",rajarhat,3,8000000,35000,1320.0,Semi-Furnished,buy,exact_match,6060.61,26.52
"Tribeni, Kolkata",tribeni,2,1800000,19286,900.0,Unfurnished,buy,bedroom_only,2000.0,21.43
6 BHK House for Sale in Sinthee Kolkata,sinthi,6,44100000,91524,4805.0,Semi-Furnished,buy,address_only,9177.94,19.05
"New Alipore, Kolkata",new alipore,3,9500000,53962,1200.0,Semi-Furnished,buy,address_bedroom,7916.67,44.97
2 BHK House for Sale in Salt Lake City Kolkata,salt lake city,2,35000000,22000,1000.0,Semi-Furnished,buy,exact_match,35000.0,22.0
"New Town, Kolkata",new town,3,19800000,75000,1924.0,Furnished,buy,exact_match,10291.06,38.98
"Falta, Kolkata",falta,3,4000000,21429,900.0,Unfurnished,buy,bedroom_only,4444.44,23.81
"Batanagar, Kolkata",batanagar,2,2500000,7200,720.0,Unfurnished,buy,address_only,3472.22,10.0
"The Oval, The Oval, Hazra, Kalighat, Kolkata",hazra,2,6000000,24643,1150.0,Unfurnished,buy,bedroom_only,5217.39,21.43
"Silver Spring Apartments, Silver Spring Apartments, Tangra, Kolkata",tangra,3,17000000,49000,1764.0,Semi-Furnished,buy,exact_match,9637.19,27.78
"Kalyan Nagar Rahara, Kolkata",kalyan nagar,1,1300000,11146,483.0,Unfurnished,buy,bedroom_only,2691.51,23.08
Kolkata,champadali more,2,4500000,19286,900.0,Unfurnished,buy,bedroom_only,5000.0,21.43
"Shakespeare Sarani, Kolkata",shakespeare sarani road,5,165000000,307576,5800.0,Unfurnished,buy,address_only,28448.28,53.03
"Bansdroni, Kolkata",bansdroni,2,3000000,15000,700.0,Unfurnished,buy,exact_match,4285.71,21.43
"Joka, Kolkata",joka,2,4200000,20000,840.0,Unfurnished,buy,exact_match,5000.0,23.81
Kolkata,mohitkali complex,2,4000000,21429,1000.0,Unfurnished,buy,bedroom_only,4000.0,21.43
6 BHK House for Sale in Nayabad Kolkata,nayabad,6,16500000,66695,3429.0,Unfurnished,buy,address_only,4811.9,19.45
"New Town, Kolkata",new town,2,3000000,14500,800.0,Unfurnished,buy,exact_match,3750.0,18.12
"Behala, Kolkata",behala,2,3200000,15825,780.0,Semi-Furnished,buy,address_bedroom,4102.56,20.29
"Patuli, Kolkata",patuli,2,3000000,17971,650.0,Semi-Furnished,buy,address_bedroom,4615.38,27.65
"Fartabad, Garia, Kolkata",fartabad,2,3300000,12429,580.0,Semi-Furnished,buy,bedroom_only,5689.66,21.43
"Shriram Sunshine One, Shriram Sunshine One, Uttarpara Chinsurah, Kolkata",uttarpara,2,3000000,8000,630.0,Unfurnished,buy,exact_match,4761.9,12.7
"Netaji Nagar, Kolkata",netaji nagar,3,12500000,29688,1425.0,Unfurnished,buy,address_bedroom,8771.93,20.83
"BG La Convent, BG La Convent, Entally, Kolkata",entally,3,22000000,69217,1592.0,Unfurnished,buy,address_only,13819.1,43.48
"Garia, Kolkata",garia,2,4500000,21000,870.0,Semi-Furnished,buy,exact_match,5172.41,24.14
"Howrah, Kolkata",howrah,2,2000000,17000,525.0,Unfurnished,buy,exact_match,3809.52,32.38
"Samarpally, Kolkata",samarpally,2,3000000,18643,870.0,Unfurnished,buy,bedroom_only,3448.28,21.43
"Barrackpore, Kolkata",barrackpore,2,2160000,6234,620.0,Unfurnished,buy,address_bedroom,3483.87,10.05
"Ballygunge, Kolkata",ballygunge,3,12500000,32789,890.0,Unfurnished,buy,address_bedroom,14044.94,36.84
"Sreebhumi, Kolkata",lake town,4,15300000,55054,2048.0,Unfurnished,buy,address_only,7470.7,26.88
2 BHK Villa for Sale in Rajarhat Main Road Kolkata,rajarhat main road,2,20000000,25899,1000.0,Furnished,buy,address_bedroom,20000.0,25.9
"Chandannagar, Hooghly-Chinsurah, Kolkata",chandannagar,2,3000000,8727,600.0,Unfurnished,buy,address_only,5000.0,14.54
Kolkata,asirbad,2,4200000,17143,800.0,Unfurnished,buy,bedroom_only,5250.0,21.43
"New Alipore, Kolkata",new alipore,3,10000000,150000,2800.0,Semi-Furnished,buy,exact_match,3571.43,53.57
"Regent Estate, Bijoygarh, Kolkata",regent estate,3,4600000,22143,930.0,Semi-Furnished,buy,bedroom_only,4946.24,23.81
4 BHK House for Sale in Belghoria Kolkata,belghoria,4,7500000,22588,1600.0,Semi-Furnished,buy,address_only,4687.5,14.12
"Baguiati, Kolkata",baguiati,3,4000000,15700,850.0,Semi-Furnished,buy,exact_match,4705.88,18.47
4 BHK House for Sale in New Alipore Kolkata,new alipore,4,15000000,58235,1800.0,Furnished,buy,address_only,8333.33,32.35
"Realtech Rajotto, Realtech Rajotto, Rajarhat, Kolkata",rajarhat,2,4000000,9305,409.0,Semi-Furnished,buy,address_bedroom,9779.95,22.75
"CMDA Nagar, CMDA Nagar, Barrackpore, Kolkata",barrackpore,1,1100000,3771,375.0,Unfurnished,buy,address_only,2933.33,10.06
"Birati, Kolkata",birati,1,1850000,8500,425.0,Unfurnished,buy,address_only,4352.94,20.0
"Madhyamgram, Kolkata",madhyamgram,2,6300000,8000,1387.0,Furnished,buy,exact_match,4542.18,5.77
"Orbit City, Orbit City, Jadavpur, Kolkata",jadavpur,2,8600000,17000,950.0,Semi-Furnished,buy,exact_match,9052.63,17.89
"Greenfield Elegance, Greenfield Elegance, New Town, Kolkata",new town,2,6500000,14500,774.0,Unfurnished,buy,exact_match,8397.93,18.73
"Singhi Regency, Singhi Regency, Gariahat, Kolkata",gariahat,2,18500000,35893,1675.0,Semi-Furnished,buy,bedroom_only,11044.78,21.43
"Kaikhali Boinchberia, Kolkata",kaikhali boinchberia,3,5650000,29762,1250.0,Unfurnished,buy,bedroom_only,4520.0,23.81
"Baruipur P, Kolkata",baruipur p,1,1220000,8377,363.0,Unfurnished,buy,bedroom_only,3360.88,23.08
"Siddha Sky, Siddha Sky, Chingrighata, Kolkata",chingrighata,4,40000000,73881,1800.0,Unfurnished,buy,bedroom_only,22222.22,41.04
"Rameswara Riverview, Rameswara Riverview, Barrackpore, Kolkata",barrackpore,3,6600000,9804,975.0,Semi-Furnished,buy,address_only,6769.23,10.06
"Madurdaha, Hussainpur, Kolkata",madurdaha,3,7500000,17196,1028.0,Semi-Furnished,buy,address_bedroom,7295.72,16.73
"Natural City Laketown, Natural City Laketown, Lake Town, Kolkata",lake town,4,15000000,49059,1825.0,Unfurnished,buy,address_only,8219.18,26.88
"Baghajatin Road, Kolkata",baghajatin road,2,4200000,15214,710.0,Unfurnished,buy,bedroom_only,5915.49,21.43
"Baguiati, Kolkata",baguiati,3,13000000,26582,1600.0,Furnished,buy,address_bedroom,8125.0,16.61
"Belaghata, Belaghata, Phool Bagan Kankurgachi, Kolkata",phool bagan,2,3500000,10811,400.0,Unfurnished,buy,address_bedroom,8750.0,27.03
"Seal Lane Tangra, Kolkata",seal lane,3,32100000,44810,1882.0,Furnished,buy,bedroom_only,17056.32,23.81
"Netaji Subhash Chandra Bose Road, Kolkata",netaji subhash chandra bose road,2,5000000,27284,850.0,Semi-Furnished,buy,address_only,5882.35,32.1
2 BHK House for Sale in North 24 Parganas Kolkata,prafullanagar,2,5000000,25714,1200.0,Unfurnished,buy,bedroom_only,4166.67,21.43
"Chinar Park, Rajarhat, Kolkata",chinar park,5,22900000,37610,1658.0,Furnished,buy,address_only,13811.82,22.68
"Tollygunge, Kolkata",tollygunge,2,2500000,10000,580.0,Semi-Furnished,buy,exact_match,4310.34,17.24
"Sumi Apartment, Sumi Apartment, Nagerbazar, Kolkata",nagerbazar,1,1200000,5500,330.0,Unfurnished,buy,address_only,3636.36,16.67
"Siddha Happyville, Siddha Happyville, Rajarhat, Kolkata",rajarhat,3,9800000,35000,1263.0,Unfurnished,buy,exact_match,7759.3,27.71
"Nainan Para Baranagar, Kolkata",nainan para,2,4800000,17143,800.0,Semi-Furnished,buy,bedroom_only,6000.0,21.43
"Lake Range, Kolkata",lake range,4,43000000,106716,2600.0,Unfurnished,buy,bedroom_only,16538.46,41.04
"Jadavpur, Kolkata",jadavpur,2,5800000,25000,700.0,Semi-Furnished,buy,exact_match,8285.71,35.71
5 BHK House for Sale in Barasat Kolkata,barasat,5,9500000,13000,1000.0,Unfurnished,buy,address_only,9500.0,13.0
"Rahara, Kolkata",rahara,2,2080000,15321,715.0,Unfurnished,buy,bedroom_only,2909.09,21.43
"Mandirtala Shibpur, Kolkata",mandirtala,3,7500000,32857,1380.0,Unfurnished,buy,bedroom_only,5434.78,23.81
"Phool Bagan Kankurgachi, Kolkata",phool bagan,4,13000000,39096,1440.0,Semi-Furnished,buy,address_only,9027.78,27.15
"PS VYOM, PS VYOM, New Alipore, Kolkata",new alipore,4,43000000,85800,2652.0,Semi-Furnished,buy,address_only,16214.18,32.35
"Eden Tolly Lakeside, Eden Tolly Lakeside, Kabardanga, Kolkata",kabardanga,2,4000000,20817,730.0,Semi-Furnished,buy,address_bedroom,5479.45,28.52
"Ichapur Howrah, Kolkata",ichapur howrah,2,3000000,16071,750.0,Unfurnished,buy,bedroom_only,4000.0,21.43
Kolkata,kashba new bullygunge,2,2900000,12107,565.0,Unfurnished,buy,bedroom_only,5132.74,21.43
"Akashdeep, Akashdeep, Barrackpore, Kolkata",barrackpore,1,2800000,6365,633.0,Semi-Furnished,buy,address_only,4423.38,10.06
"Baghajatin Colony, Kolkata",baghajatin,1,2200000,6938,490.0,Semi-Furnished,buy,address_only,4489.8,14.16
4 BHK House for Sale in Naihati Station Road Kolkata,naihati station road,4,11800000,168284,4100.0,Unfurnished,buy,bedroom_only,2878.05,41.04
"Bengal Peerless Avidipta Phase 2, Bengal Peerless Avidipta Phase 2, Mukundapur, Kolkata",mukundapur,3,29000000,72843,1677.0,Unfurnished,buy,address_bedroom,17292.78,43.44
"Eden Tolly Lakeside II, Eden Tolly Lakeside II, Tollygunge, Kolkata",tollygunge,3,6800000,22000,1000.0,Unfurnished,buy,exact_match,6800.0,22.0
"Mereit Enclave, Mereit Enclave, Durga Nagar, Kolkata",durga nagar,2,4200000,9350,935.0,Unfurnished,buy,address_only,4491.98,10.0
"Fort Terrazzo, Fort Terrazzo, Dover Lane, Kolkata",dover lane,3,23000000,34952,1468.0,Semi-Furnished,buy,bedroom_only,15667.57,23.81
4 BHK House for Sale in Habra Kolkata,habra,4,6500000,123,3.0,Unfurnished,buy,bedroom_only,2166666.67,41.0
"Ishan 76 New Santoshpur, Ishan 76 New Santoshpur, Santoshpur, Kolkata",santoshpur,2,4000000,13958,670.0,Unfurnished,buy,address_bedroom,5970.15,20.83
"Eden Meghbalika, Eden Meghbalika, Baruipur, Kolkata",baruipur,1,2200000,8220,411.0,Unfurnished,buy,address_only,5352.8,20.0
"Mahamaya Apartment, Mahamaya Apartment, Garia, Kolkata",garia,2,3150000,21000,755.0,Furnished,buy,exact_match,4172.19,27.81
"Magnolia Sports City, Magnolia Sports City, Barrackpore, Kolkata",barrackpore,3,4000000,10709,1065.0,Unfurnished,buy,address_only,3755.87,10.06
"Southern Avenue, Kolkata",southern avenue,3,34500000,109147,2930.0,Furnished,buy,address_only,11774.74,37.25
"Madurdaha Main Road, Kolkata",madurdaha main road,3,4300000,14286,600.0,Semi-Furnished,buy,bedroom_only,7166.67,23.81
"Merlin X, Merlin X, Tangra, Kolkata",tangra,3,21000000,45000,1378.0,Unfurnished,buy,exact_match,15239.48,32.66
"Gariahat, Kolkata",gariahat,2,6200000,11786,550.0,Unfurnished,buy,bedroom_only,11272.73,21.43
"PS The Soul, PS The Soul, Rajarhat, Kolkata",rajarhat,4,15000000,51000,1329.0,Semi-Furnished,buy,exact_match,11286.68,38.37
"Rampur, Kolkata",rampur,2,4000000,22243,1038.0,Semi-Furnished,buy,bedroom_only,3853.56,21.43
"Carry Road, Kolkata",carry road,2,2700000,15343,716.0,Semi-Furnished,buy,bedroom_only,3770.95,21.43
"Gems City, Gems City, Joka, Kolkata",joka,1,2600000,14485,412.0,Unfurnished,buy,address_bedroom,6310.68,35.16
"3 BHK Villa for Sale in Srijan Botanica, Eastern Metropolitan Bypass Kolkata",em bypass,3,22000000,110000,1516.0,Unfurnished,buy,exact_match,14511.87,72.56
"Bansdroni, Kolkata",bansdroni,2,3000000,15000,725.0,Unfurnished,buy,exact_match,4137.93,20.69
"Peerless Nagar, Peerless Nagar, Sodepur, Kolkata",sodepur,2,2900000,7012,660.0,Unfurnished,buy,address_bedroom,4393.94,10.62
"Madhyamgram, Kolkata",madhyamgram,2,3000000,15000,752.0,Unfurnished,buy,exact_match,3989.36,19.95
"Umakanta Sen Lane, Kolkata",umakanta sen lane,2,6000000,18214,850.0,Semi-Furnished,buy,bedroom_only,7058.82,21.43
"3 BHK Villa for Sale in Lake Life, Joka Kolkata",joka,3,8500000,17000,1224.0,Unfurnished,buy,exact_match,6944.44,13.89
"Golpark South Dumdum, Kolkata",golpark south dumdum,2,5500000,17143,800.0,Semi-Furnished,buy,bedroom_only,6875.0,21.43
"Panchasayar, Garia, Kolkata",panchasayar,3,8050000,23810,1000.0,Unfurnished,buy,bedroom_only,8050.0,23.81
5 BHK House for Sale in Tollygunge Kolkata,tollygunge,5,10600000,42235,1800.0,Unfurnished,buy,address_only,5888.89,23.46
"Greenfield City Classic Premium, Greenfield City Classic Premium, Behala, Kolkata",behala,2,4700000,12984,640.0,Unfurnished,buy,address_bedroom,7343.75,20.29
"Vinayak Apartment, Vinayak Apartment, Chandannagar, Hooghly-Chinsurah, Kolkata",chandannagar,2,3220000,10909,750.0,Unfurnished,buy,address_only,4293.33,14.55
"Jodhpur Park, Kolkata",jodhpur park,3,12000000,25143,1100.0,Unfurnished,buy,address_bedroom,10909.09,22.86
"New Alipore, Kolkata",new alipore,3,10000000,47217,1050.0,Furnished,buy,address_bedroom,9523.81,44.97
6 BHK Villa for Sale in Salt Lake City Kolkata,salt lake city,6,21000000,72000,2000.0,Unfurnished,buy,address_only,10500.0,36.0
Kolkata,bt road,3,8000000,17857,750.0,Unfurnished,buy,bedroom_only,10666.67,23.81
"Aishwarya Apartment, Aishwarya Apartment, Ballygunge, Kolkata",ballygunge,3,38000000,56368,1530.0,Unfurnished,buy,address_bedroom,24836.6,36.84
"Jodhpur Park, Kolkata",jodhpur park,2,11200000,35938,1150.0,Semi-Furnished,buy,address_bedroom,9739.13,31.25
"New Town, Kolkata",new town,3,3800000,55000,800.0,Furnished,buy,exact_match,4750.0,68.75
"Upohar The Condoville, Upohar The Condoville, Eastern Metropolitan Bypass, Kolkata",em bypass,4,35000000,120000,3620.0,Semi-Furnished,buy,exact_match,9668.51,33.15
"Madurdaha Main Road, Kolkata",madurdaha main road,3,11700000,31976,1343.0,Semi-Furnished,buy,bedroom_only,8711.84,23.81
"Gopalpur, Kolkata",gopalpur,2,4870000,14593,681.0,Unfurnished,buy,bedroom_only,7151.25,21.43
"Bansdroni, Kolkata",bansdroni,3,3310000,3800000,945.0,Unfurnished,buy,exact_match,3502.65,4021.16
"Rash Behari Avenue, Kolkata",rash behari avenue,3,11000000,48271,1000.0,Semi-Furnished,buy,address_bedroom,11000.0,48.27
"Riddhi Siddhi Garden , Riddhi Siddhi Garden, Diamond Park, Joka, Kolkata",diamond park,3,5300000,13285,966.0,Unfurnished,buy,address_only,5486.54,13.75
"Siddha Sky, Siddha Sky, Eastern Metropolitan Bypass, Kolkata",em bypass,2,15000000,48738,1400.0,Unfurnished,buy,address_bedroom,10714.29,34.81
"Purbalok, Mukundapur, Kolkata",purbalok,3,9000000,30000,1300.0,Semi-Furnished,buy,exact_match,6923.08,23.08
"Shapoorji Pallonji Bengal Shapoorji Shukhobristhi, Shapoorji Pallonji Bengal Shapoorji Shukhobristhi, Action Area 3, Kolkata",action area 3,3,5530000,18079,690.0,Unfurnished,buy,address_bedroom,8014.49,26.2
"Godrej Seven, Godrej Seven, Joka, Kolkata",joka,3,8000000,24000,1356.0,Unfurnished,buy,exact_match,5899.71,17.7
"Avinandan, Avinandan, Kalikapur Haltu, Kolkata",kalikapur,3,7000000,25506,1084.0,Semi-Furnished,buy,address_only,6457.56,23.53
2 BHK Villa for Sale in Raichauk Kolkata,raichauk,2,4900000,30000,1400.0,Furnished,buy,bedroom_only,3500.0,21.43
"Action Area 1C, Kolkata",action area 1c,3,9600000,23095,970.0,Furnished,buy,bedroom_only,9896.91,23.81
"Mani Casa, Mani Casa, New Town, Kolkata",new town,3,18000000,75000,1558.0,Unfurnished,buy,exact_match,11553.27,48.14
"Concord, Concord, Purna Das Road, Kolkata",purna das road,3,23000000,35714,1500.0,Unfurnished,buy,bedroom_only,15333.33,23.81
"Sodepur, Kolkata",sodepur,2,2490000,7750,827.0,Semi-Furnished,buy,exact_match,3010.88,9.37
"Santoshpur, Kolkata",santoshpur,2,7000000,20208,970.0,Unfurnished,buy,address_bedroom,7216.49,20.83
"Central Avenue, Kolkata",central avenue,3,11100000,21571,906.0,Unfurnished,buy,bedroom_only,12251.66,23.81
"Hatiara, Kolkata",hatiara,3,3600000,14485,900.0,Unfurnished,buy,address_only,4000.0,16.09
"EM Bypass Connector, Kolkata",em bypass connector,2,5000000,17914,836.0,Semi-Furnished,buy,bedroom_only,5980.86,21.43
Kolkata,z apartment,3,8900000,28810,1210.0,Unfurnished,buy,bedroom_only,7355.37,23.81
"Paikpara, Kolkata",paikpara,3,8530000,25112,1078.0,Unfurnished,buy,address_only,7912.8,23.29
"Harinavi, Kolkata",harinavi,3,4200000,22000,820.0,Semi-Furnished,buy,exact_match,5121.95,26.83
"Riddhi Siddhi Garden , Riddhi Siddhi Garden, Joka, Kolkata",joka,2,5500000,20000,800.0,Semi-Furnished,buy,exact_match,6875.0,25.0
"Aspira Aashiyana, Aspira Aashiyana, Narayanpur North 24 Parganas, Kolkata",narayanpur north 24 parganas,2,6500000,21214,990.0,Furnished,buy,bedroom_only,6565.66,21.43
4 BHK House for Sale in Regent Park Kolkata,regent park,4,22500000,73881,1800.0,Unfurnished,buy,bedroom_only,12500.0,41.04
"Alipore, Kolkata",alipore,3,33000000,144000,1920.0,Unfurnished,buy,address_bedroom,17187.5,75.0
"Hiland Metropolis, Hiland Metropolis, Chak Garia, Kolkata",chak garia,3,11000000,30095,1264.0,Unfurnished,buy,bedroom_only,8702.53,23.81
"Alcove Flora Fountain, Alcove Flora Fountain, Topsia, Kolkata",topsia,3,16000000,24868,1050.0,Unfurnished,buy,address_bedroom,15238.1,23.68
"Italgacha Road, Kolkata",italgacha road,3,5000000,21429,900.0,Semi-Furnished,buy,bedroom_only,5555.56,23.81
"Siddha Waterfront, Siddha Waterfront, Khardaha, Kolkata",khardah,3,4500000,13153,970.0,Semi-Furnished,buy,address_bedroom,4639.18,13.56
"Bansdroni Mauza, Krishnanagar, Kolkata",bansdroni mauza,2,3000000,13543,632.0,Unfurnished,buy,bedroom_only,4746.84,21.43
